string_id	string_id_alias	uniprot_alias
5453	4932.YOL162W	YOL162W	YO162
5454	4932.YOL163W	YOL163W	YO163
5455	4932.YOL164W	BDS1	BDS1
5456	4932.YOL165C	AAD15	AAD15
5457	4932.YOL166C	YOL166C	YOL66
5458	4932.YOR001W	RRP6	RRP6
5459	4932.YOR002W	ALG6	ALG6
5460	4932.YOR003W	YSP3	YSP3
5461	4932.YOR004W	UTP23	UTP23
5462	4932.YOR005C	DNL4	DNLI4
5463	4932.YOR006C	TSR3	TSR3
5464	4932.YOR007C	SGT2	SGT2
5465	4932.YOR008C	YOR008C	SLG1
5466	4932.YOR008C-A	YOR008C-A	YO08A
5467	4932.YOR008W-B	YOR008W-B	YO08B
5468	4932.YOR009W	TIR4	TIR4
5469	4932.YOR010C	TIR2	TIR2
5470	4932.YOR011W	AUS1	AUS1
5471	4932.YOR012W	YOR012W	YO012
5472	4932.YOR013W	IRC11	IRC11
5473	4932.YOR014W	RTS1	2A5D
5474	4932.YOR015W	OR26.05	YO015
5475	4932.YOR016C	ERP4	ERP4
5476	4932.YOR017W	PET127	PT127
5477	4932.YOR018W	ROD1	ROD1
5478	4932.YOR019W	YOR019W	YO019
5479	4932.YOR020C	HSP10	CH10
5480	4932.YOR020W-A	YOR020W-A	YO020
5481	4932.YOR021C	SFM1	SFM1
5482	4932.YOR022C	DDL1	YOR22
5483	4932.YOR023C	AHC1	AHC1
5484	4932.YOR024W	YOR24	YOR24
5485	4932.YOR025W	HST3	HST3
5486	4932.YOR026W	BUB3	BUB3
5487	4932.YOR027W	STI1	STI1
5488	4932.YOR028C	CIN5	YAP4
5489	4932.YOR029W	YOR29	YOR29
5490	4932.YOR030W	DFG16	DFG16
5491	4932.YOR031W	CRS5	CRS5
5492	4932.YOR032C	HMS1	HMS1
5493	4932.YOR033C	EXO1	EXO1
5494	4932.YOR034C	AKR2	AKR2
5495	4932.YOR035C	SHE4	SHE4
5496	4932.YOR036W	VPS6	VPS6
5497	4932.YOR037W	CYC2	CYC2
5498	4932.YOR038C	SPT1	SPT1
5499	4932.YOR039W	CKB2	CSK2C
5500	4932.YOR040W	GLO4	GLO4
5501	4932.YOR041C	YOR041C	YO041
5502	4932.YOR042W	CUE5	CUE5
5503	4932.YOR043W	WHI2	WHI2
5504	4932.YOR044W	IRC23	IRC23
5505	4932.YOR045W	TOM6	TOM6
5506	4932.YOR046C	DBP5	DBP5
5507	4932.YOR047C	STD1	STD1
5508	4932.YOR048C	RAT1	XRN2
5509	4932.YOR049C	RSB1	RSB1
5510	4932.YOR050C	YOR050C	YOR50
5511	4932.YOR051C	ETT1	ETT1
5512	4932.YOR052C	TMC1	TMC1
5513	4932.YOR053W	YOR053W	YOR53
5514	4932.YOR054C	VHS3	VHS3
5515	4932.YOR055W	YOR055W	YO055
5516	4932.YOR056C	NOB1	NOB1
5517	4932.YOR057W	SGT1	SGT1
5518	4932.YOR058C	ASE1	ASE1
5519	4932.YOR059C	LPL1	LPL1
5520	4932.YOR060C	SLD7	SLD7
5521	4932.YOR061W	CKA2	CSK22
5522	4932.YOR062C	YOR062C	YO062
5523	4932.YOR063W	YL1	YL1
5524	4932.YOR064C	YNG1	YNG1
5525	4932.YOR065W	CYT1	CY1
5526	4932.YOR066W	MSA1	MSA1
5527	4932.YOR067C	ALG8	ALG8
5528	4932.YOR068C	VAM10	VAM10
5529	4932.YOR069W	VPS5	VPS5
5530	4932.YOR070C	GYP1	GYP1
5531	4932.YOR071C	NRT1	NRT1
5532	4932.YOR072W	YOR072W	YOR72
5533	4932.YOR073W	YOR073W	SGO1
5534	4932.YOR073W-A	YOR073W-A	YO73A
5535	4932.YOR074C	TS	TYSY
5536	4932.YOR075W	UFE1	UFE1
5537	4932.YOR076C	SKI7	SKI7
5538	4932.YOR077W	RTS2	RTS2
5539	4932.YOR078W	BUD21	BUD21
5540	4932.YOR079C	ATX2	ATX2
5541	4932.YOR080W	DIA2	DIA2
5542	4932.YOR081C	TGL5	TGL5
5543	4932.YOR082C	YOR082C	YO082
5544	4932.YOR083W	WHI5	WHI5
5545	4932.YOR084W	LPX1	LPX1
5546	4932.YOR085W	OST3	OST3
5547	4932.YOR086C	TCB1	TCB1
5548	4932.YOR087W	YVC1	YVC1
5549	4932.YOR089C	VPS21	VPS21
5550	4932.YOR090C	PTC5	PDP1
5551	4932.YOR091W	TMA46	TMA46
5552	4932.YOR092W	ECM3	ECM3
5553	4932.YOR093C	CMR2	YO093
5554	4932.YOR094W	ARF3	ARF3
5555	4932.YOR095C	RKI1	RPIA
5556	4932.YOR096W	S7A	S7A
5557	4932.YOR097C	YOR097C	YOR97
5558	4932.YOR098C	NUP1	NUP1
5559	4932.YOR099W	KTR1	KTR1
5560	4932.YOR100C	CRC1	CRC1
5561	4932.YOR101W	RAS1	RAS1
5562	4932.YOR102W	YOR102W	YO102
5563	4932.YOR103C	OST2	OST2
5564	4932.YOR104W	PIN2	PIN2
5565	4932.YOR105W	YOR105W	YO105
5566	4932.YOR106W	VAM3	VAM3
5567	4932.YOR107W	RGS2	RGS2
5568	4932.YOR108W	LEU9	LEU9
5569	4932.YOR109W	INP53	INP53
5570	4932.YOR110W	TFC7	TFC7
5571	4932.YOR111W	YOR111W	NTPPA
5572	4932.YOR112W	CEX1	CEX1
5573	4932.YOR113W	AZF1	AZF1
5574	4932.YOR114W	YOR114W	YORA4
5575	4932.YOR115C	TRS33	TRS33
5576	4932.YOR116C	RPO31	RPC1
5577	4932.YOR117W	YTA1	YTA1
5578	4932.YOR118W	RTC5	RTC5
5579	4932.YOR119C	RIO1	RIO1
5580	4932.YOR120W	GCY1	GCY1
5581	4932.YOR121C	YOR121C	YO121
5582	4932.YOR122C	PFY1	PROF
5583	4932.YOR123C	LEO1	LEO1
5584	4932.YOR124C	UBP2	UBP2
5585	4932.YOR125C	CAT5	COQ7
5586	4932.YOR126C	IAH1	IAH1
5587	4932.YOR127W	RGA1	RGA1
5588	4932.YOR128C	ADE2	PUR6
5589	4932.YOR129C	AFI1	AFI1
5590	4932.YOR130C	ORT1	ORT1
5591	4932.YOR131C	YOR31	YOR31
5592	4932.YOR132W	VPS17	VPS17
5593	4932.YOR134W	BAG7	BAG7
5594	4932.YOR135C	IRC14	IRC14
5595	4932.YOR136W	IDH2	IDH2
5596	4932.YOR137C	SIA1	SIA1
5597	4932.YOR138C	RUP1	RUP1
5598	4932.YOR139C	YOR139C	YO139
5599	4932.YOR140W	SFL1	SFL1
5600	4932.YOR141C	ARP8	ARP8
5601	4932.YOR142W	YOR142W	SUCA
5602	4932.YOR142W-A	YOR142W-A	YO12A
5603	4932.YOR142W-B	YOR142W-B	YO12B
5604	4932.YOR143C	TPK	TPK
5605	4932.YOR144C	ELG1	ELG1
5606	4932.YOR145C	PNO1	PNO1
5607	4932.YOR146W	YOR146W	YO146
5608	4932.YOR147W	MDM32	MDM32
5609	4932.YOR148C	SPP2	SPP2
5610	4932.YOR149C	SMP3	SMP3
5611	4932.YOR150W	MRPL23	RM23
5612	4932.YOR151C	RPB2	RPB2
5613	4932.YOR152C	ATG40	ATG40
5614	4932.YOR153W	YDR1	YDR1
5615	4932.YOR154W	SLP1	SLP1
5616	4932.YOR155C	ISN1	ISN1
5617	4932.YOR156C	NFI1	SIZ2
5618	4932.YOR157C	PUP1	PUP1
5619	4932.YOR158W	PET123	RTPT
5620	4932.YOR159C	SME1	RUXE
5621	4932.YOR160W	MTR10	MTR10
5622	4932.YOR161C	YOR161C	PNS1
5623	4932.YOR161C-C	YOR161C-C	YO161
5624	4932.YOR161W-A	YOR161W-A	YO61A
5625	4932.YOR161W-B	YOR161W-B	YO61B
5626	4932.YOR162C	YRR1	YRR1
5627	4932.YOR163W	DDP1	DDP1
5628	4932.YOR164C	GET4	GET4
5629	4932.YOR165W	SEY1	SEY1
5630	4932.YOR166C	SWT1	SWT1
5631	4932.YOR167C	S33	S33
5632	4932.YOR168W	GLN4	SYQ
5633	4932.YOR169C	YOR169C	YO169
5634	4932.YOR170W	YOR170W	YO170
5635	4932.YOR171C	LCB4	LCB4
5636	4932.YOR172W	YRM1	YRM1
5637	4932.YOR173W	DCS2	DCS2
5638	4932.YOR174W	MED4	MED4
5639	4932.YOR175C	ALE1	ALE1
5640	4932.YOR176W	HEM15	HEMH
5641	4932.YOR177C	MPC54	MPC54
5642	4932.YOR178C	GAC1	GAC1
5643	4932.YOR179C	SYC1	SYC1
5644	4932.YOR180C	DCI1	DCI1
5645	4932.YOR181W	LAS17	LAS17
5646	4932.YOR182C	S30B	S30B
5647	4932.YOR183W	FYV12	FYV12
5648	4932.YOR184W	SER1	SERC
5649	4932.YOR185C	GSP2	GSP2
5650	4932.YOR186C-A	YOR186C-A	YO86A
5651	4932.YOR186W	YOR186W	YO186
5652	4932.YOR187W	TUF1	EFTU
5653	4932.YOR188W	MSB1	MSB1
5654	4932.YOR189W	IES4	IES4
5655	4932.YOR190W	SPR1	SPR1
5656	4932.YOR191W	ULS1	ULS1
5657	4932.YOR192C	YOR192C	THI72
5658	4932.YOR192C-A	YOR192C-A	YO21A
5659	4932.YOR192C-B	YOR192C-B	YO21B
5660	4932.YOR192C-C	YOR192C-C	YO192
5661	4932.YOR193W	PEX27	PEX27
5662	4932.YOR194C	TOA1	TOA1
5663	4932.YOR195W	SLK19	SLK19
5664	4932.YOR196C	LS	LS
5665	4932.YOR197W	[MCA]	[MCA]
5666	4932.YOR198C	BFR1	BFR1
5667	4932.YOR199W	YOR199W	YO199
5668	4932.YOR200W	YOR200W	YO200
5669	4932.YOR201C	MRM1	MRM1
5670	4932.YOR202W	HIS7	HIS8
5671	4932.YOR203W	YOR203W	YO201
5672	4932.YOR204W	DED1	DED1
5673	4932.YOR205C	GEP3	GEP3
5674	4932.YOR206W	NOC2	NOC2
5675	4932.YOR207C	RPC2	RPC2
5676	4932.YOR208W	PTP2	PTP2
5677	4932.YOR209C	NPT1	NPT1
5678	4932.YOR210W	RPB10	RPAB5
5679	4932.YOR211C	MGM1	MGM1
5680	4932.YOR212W	STE4	GBB
5681	4932.YOR213C	SAS5	SAS5
5682	4932.YOR214C	SPR2	YO214
5683	4932.YOR215C	AIM41	AIM41
5684	4932.YOR216C	RUD3	RUD3
5685	4932.YOR217W	RFC1	RFC1
5686	4932.YOR219C	STE13	STE13
5687	4932.YOR220W	RCN2	RCN2
5688	4932.YOR221C	MCT1	FABD
5689	4932.YOR222W	ODC2	ODC2
5690	4932.YOR223W	DSC3	DSC3
5691	4932.YOR224C	RPB8	RPAB3
5692	4932.YOR225W	O5073	YO225
5693	4932.YOR226C	ISU2	ISU2
5694	4932.YOR227W	HER1	HER1
5695	4932.YOR228C	MCP1	MCP1
5696	4932.YOR229W	WTM2	WTM2
5697	4932.YOR230W	WTM1	WTM1
5698	4932.YOR231W	MKK1	MKK1
5699	4932.YOR232W	MGE1	YGE1
5700	4932.YOR233W	KIN4	KIN4
5701	4932.YOR234C	RPL37B	YL37
5702	4932.YOR235W	IRC13	IRC13
5703	4932.YOR236W	DFR1	DYR
5704	4932.YOR237W	HES1	HES1
5705	4932.YOR238W	YOR238W	YO238
5706	4932.YOR239W	ABP140	AB140
5707	4932.YOR241W	MET7	MET7
5708	4932.YOR242C	SSP2	SSP2
5709	4932.YOR243C	PUS7	PUS7
5710	4932.YOR244W	ESA1	ESA1
5711	4932.YOR245C	DGA1	DGAT2
5712	4932.YOR246C	ENV9	ENV9
5713	4932.YOR247W	SRL1	SRL1
5714	4932.YOR248W	YOR248W	YO248
5715	4932.YOR249C	APC5	APC5
5716	4932.YOR250C	CLP1	CLP1
5717	4932.YOR251C	TUM1	THTR
5718	4932.YOR252W	TMA16	TMA16
5719	4932.YOR253W	NAT5	NAT5
5720	4932.YOR254C	SEC63	SEC63
5721	4932.YOR255W	OSW1	OSW1
5722	4932.YOR256C	TRE2	TRE2
5723	4932.YOR257W	CDC31	CDC31
5724	4932.YOR258W	HNT3	APTX
5725	4932.YOR259C	RPT4	PRS10
5726	4932.YOR260W	GCD1	EI2BG
5727	4932.YOR261C	RPN8	RPN8
5728	4932.YOR262W	GPN2	GPN2
5729	4932.YOR263C	YOR263C	YO263
5730	4932.YOR264W	DSE3	DSE3
5731	4932.YOR265W	RBL2	TBCA
5732	4932.YOR266W	PNT1	PNT1
5733	4932.YOR267C	HRK1	HRK1
5734	4932.YOR268C	YOR268C	YO268
5735	4932.YOR269W	PAC1	PAC1
5736	4932.YOR271C	FSF1	FSF1
5737	4932.YOR272W	YTM1	YTM1
5738	4932.YOR273C	TPO4	TPO4
5739	4932.YOR274W	[MOD+]	[MOD+]
5740	4932.YOR275C	RIM20	PALA
5741	4932.YOR276W	P20	P20
5742	4932.YOR277C	YOR277C	YO277
5743	4932.YOR278W	HEM4	HEM4
5744	4932.YOR279C	RFM1	RFM1
5745	4932.YOR280C	FSH3	FSH3
5746	4932.YOR281C	PLP2	PLP2
5747	4932.YOR282W	YOR282W	YO282
5748	4932.YOR283W	YOR283W	YO283
5749	4932.YOR284W	HUA2	HUA2
5750	4932.YOR285W	RDL1	RDL1
5751	4932.YOR286W	RDL2	RDL2
5752	4932.YOR287C	RRP36	RRP36
5753	4932.YOR288C	MPD1	MPD1
5754	4932.YOR289W	YOR289W	YO289
5755	4932.YOR290C	SNF2	SNF2
5756	4932.YOR291W	YPK9	YPK9
5757	4932.YOR292C	YOR292C	YO292
5758	4932.YOR293C-A	YOR293C-A	YO293
5759	4932.YOR293W	S10A	S10A
5760	4932.YOR294W	RRS1	RRS1
5761	4932.YOR295W	UAF30	UAF30
5762	4932.YOR296W	YOR296W	YO296
5763	4932.YOR297C	TIM18	TIM18
5764	4932.YOR298C-A	MBF1	MBF1
5765	4932.YOR298W	MUM3	MUM3
5766	4932.YOR299W	BUD7	BUD7
5767	4932.YOR300W	YOR300W	YO300
5768	4932.YOR301W	RAX1	RAX1
5769	4932.YOR302W	YOR302W	AAP
5770	4932.YOR303W	CPA1	CARA
5771	4932.YOR304C-A	BIL1	YO304
5772	4932.YOR304W	ISW2	ISW2
5773	4932.YOR305W	RRG7	RRG7
5774	4932.YOR306C	MCH5	MCH5
5775	4932.YOR307C	SLY41	SLY41
5776	4932.YOR308C	SNU66	SNU66
5777	4932.YOR309C	YOR309C	YO309
5778	4932.YOR310C	NOP58	NOP58
5779	4932.YOR311C	DGK1	DGK1
5780	4932.YOR312C	RPL20B	L20B
5781	4932.YOR313C	SPS4	SPS4
5782	4932.YOR314W	YOR314W	YO314
5783	4932.YOR315W	SFG1	SFG1
5784	4932.YOR316C	YOR316C	COT1
5785	4932.YOR316C-A	YOR316C-A	YO316
5786	4932.YOR317W	FAA1	LCF1
5787	4932.YOR318C	YOR318C	YO318
5788	4932.YOR319W	HSH49	HSH49
5789	4932.YOR320C	GNT1	GNT1
5790	4932.YOR321W	PMT3	PMT3
5791	4932.YOR322C	LDB19	LDB19
5792	4932.YOR323C	PRO2	PROA
5793	4932.YOR324C	FRT1	HPH1
5794	4932.YOR325W	YOR325W	YO325
5795	4932.YOR326W	MYO2	MYO2
5796	4932.YOR327C	SNC2	SNC2
5797	4932.YOR328W	PDR10	PDR10
5798	4932.YOR329C	SCD5	SCD5
5799	4932.YOR329W-A	YOR329W-A	YO329
5800	4932.YOR330C	MIP1	DPOG
5801	4932.YOR331C	YOR331C	YO331
5802	4932.YOR333C	YOR333C	YO333
5803	4932.YOR334W	MRS2	MRS2
5804	4932.YOR335C	ALA1	SYA
5805	4932.YOR336W	KRE5	KRE5
5806	4932.YOR337W	TEA1	TEA1
5807	4932.YOR338W	YOR338W	YO338
5808	4932.YOR339C	UBC11	UBC11
5809	4932.YOR340C	RPA43	RPA43
5810	4932.YOR341W	RRN1	RRN1
5811	4932.YOR342C	YOR342C	YO342
5812	4932.YOR343C	YOR343C	YO343
5813	4932.YOR343W-A	YOR343W-A	YO22A
5814	4932.YOR343W-B	YOR343W-B	YO22B
5815	4932.YOR344C	TYE7	TYE7
5816	4932.YOR345C	YOR345C	YO345
5817	4932.YOR346W	REV1	REV1
5818	4932.YOR347C	PYK2	PYK2
5819	4932.YOR348C	PUT4	PUT4
5820	4932.YOR349W	CIN1	CIN1
5821	4932.YOR350C	MNE1	MNE1
5822	4932.YOR351C	MEK1	MEK1
5823	4932.YOR352W	TFB6	YO352
5824	4932.YOR353C	SOG2	SOG2
5825	4932.YOR354C	MSC6	MSC6
5826	4932.YOR355W	GDS1	GDS1
5827	4932.YOR356W	CIR2	ETFD
5828	4932.YOR357C	SNX3	SNX3
5829	4932.YOR358W	HAP5	HAP5
5830	4932.YOR359W	VTS1	VTS1
5831	4932.YOR360C	PDE2	PDE2
5832	4932.YOR361C	PRT1	EIF3B
5833	4932.YOR362C	PRS1	PSA7
5834	4932.YOR363C	PIP2	PIP2
5835	4932.YOR364W	YOR364W	YO364
5836	4932.YOR365C	YOR365C	YO365
5837	4932.YOR366W	YOR366W	YO366
5838	4932.YOR367W	SCP1	SCP1
5839	4932.YOR368W	RAD17	RAD17
5840	4932.YOR369C	S12	S12
5841	4932.YOR370C	MRS6	REP
5842	4932.YOR371C	GPB1	GPB1
5843	4932.YOR372C	NDD1	NDD1
5844	4932.YOR373W	NUD1	NUD1
5845	4932.YOR374W	ALD4	ALDH4
5846	4932.YOR375C	GDH1	DHE4
5847	4932.YOR376W	YOR376W	YOR76
5848	4932.YOR377W	ATF1	ATF1
5849	4932.YOR378W	AMF1	AMF1
5850	4932.YOR379C	YOR379C	YO379
5851	4932.YOR380W	RDR1	RDR1
5852	4932.YOR381W	YOR381W	FRE3
5853	4932.YOR381W-A	YOR381W-A	YO381
5854	4932.YOR382W	FIT2	FIT2
5855	4932.YOR383C	FIT3	FIT3
5856	4932.YOR384W	FRE5	FRE5
5857	4932.YOR385W	YOR385W	YO385
5858	4932.YOR386W	PHR	PHR
5859	4932.YOR387C	YOR387C	YO387
5860	4932.YOR388C	FDH1	FDH1
5861	4932.YOR389W	YOR389W	YO389
5862	4932.YOR390W	FEX1	FEX1
5863	4932.YOR391C	HSP33	HSP33
5864	4932.YOR392W	YOR392W	YO392
5865	4932.YOR393W	ERR1	ERR1
5866	4932.YOR394W	PAU22	PAU22
5867	4932.YOR396C-A	YLR466C-A	YL66C
5868	4932.YPL001W	HAT1	HAT1
5869	4932.YPL002C	SNF8	SNF8
5870	4932.YPL003W	ULA1	ULA1
5871	4932.YPL004C	LSP1	LSP1
5872	4932.YPL005W	AEP3	AEP3
5873	4932.YPL006W	NCR1	NPC1
5874	4932.YPL007C	TFC8	TFC8
5875	4932.YPL008W	CTF1	CTF1
5876	4932.YPL009C	RQC2	RQC2
5877	4932.YPL010W	RET3	COPZ
5878	4932.YPL011C	TAF3	TAF3
5879	4932.YPL012W	RRP12	RRP12
5880	4932.YPL013C	RT16	RT16
5881	4932.YPL014W	CIP1	YP014
5882	4932.YPL015C	HST2	HST2
5883	4932.YPL016W	[SWI+]	[SWI+]
5884	4932.YPL017C	IRC15	IRC15
5885	4932.YPL018W	CTF19	CENPP
5886	4932.YPL019C	VTC3	VTC3
5887	4932.YPL020C	ULP1	ULP1
5888	4932.YPL021W	ECM23	ECM23
5889	4932.YPL022W	RAD1	RAD1
5890	4932.YPL023C	MET12	MTHR1
5891	4932.YPL024W	RMI1	RMI1
5892	4932.YPL025C	YPL025C	YP025
5893	4932.YPL026C	SKS1	SKS1
5894	4932.YPL027W	SMA1	SMA1
5895	4932.YPL028W	ERG10	THIL
5896	4932.YPL029W	SUV3	SUV3
5897	4932.YPL030W	TRM44	TRM44
5898	4932.YPL031C	PHO85	PHO85
5899	4932.YPL032C	SVL3	SVL3
5900	4932.YPL033C	SRL4	SRL4
5901	4932.YPL034W	YPL034W	YP034
5902	4932.YPL035C	YPL035C	YP035
5903	4932.YPL037C	EGD1	NACB1
5904	4932.YPL038W	YPL038W	MET31
5905	4932.YPL038W-A	YPL038W-A	YP038
5906	4932.YPL039W	YPL039W	YP039
5907	4932.YPL040C	ISM1	SYIM
5908	4932.YPL041C	MRX11	MRX11
5909	4932.YPL042C	SSN3	SSN3
5910	4932.YPL043W	NOP4	NOP4
5911	4932.YPL044C	YPL044C	YP044
5912	4932.YPL045W	VPS16	VPS16
5913	4932.YPL046C	ELC1	ELOC
5914	4932.YPL047W	SGF11	SGF11
5915	4932.YPL048W	CAM1	EF1G1
5916	4932.YPL049C	DIG1	DIG1
5917	4932.YPL050C	MNN9	MNN9
5918	4932.YPL051W	ARP1	ARP1
5919	4932.YPL052W	OAZ	OAZ
5920	4932.YPL053C	KTR6	KTR6
5921	4932.YPL054W	LEE1	LEE1
5922	4932.YPL055C	LGE1	LGE1
5923	4932.YPL056C	LCL1	LCL1
5924	4932.YPL057C	SUR1	SUR1
5925	4932.YPL058C	PDR12	PDR12
5926	4932.YPL059W	GRX5	GLRX5
5927	4932.YPL060W	MFM1	LPE10
5928	4932.YPL061W	ALD6	ALDH6
5929	4932.YPL062W	YPL062W	YP062
5930	4932.YPL063W	TIM50	TIM50
5931	4932.YPL064C	CWC27	CYP7
5932	4932.YPL065W	VPS28	VPS28
5933	4932.YPL066W	RGL1	RGL1
5934	4932.YPL067C	YPL067C	YP067
5935	4932.YPL068C	YPL068C	YP068
5936	4932.YPL069C	BTS1	GGPPS
5937	4932.YPL070W	MUK1	MUK1
5938	4932.YPL071C	YPL071C	YP071
5939	4932.YPL072W	UBP16	UBP16
5940	4932.YPL073C	YPL073C	YP073
5941	4932.YPL074W	YTA6	TBP6
5942	4932.YPL075W	GCR1	GCR1
5943	4932.YPL076W	GPI2	GPI2
5944	4932.YPL077C	YPL077C	YP077
5945	4932.YPL078C	ATP4	ATPF
5946	4932.YPL079W	RPL21B	RL21B
5947	4932.YPL080C	YPL080C	YP080
5948	4932.YPL081W	S9A	YP28
5949	4932.YPL082C	MOT1	MOT1
5950	4932.YPL083C	SEN54	SEN54
5951	4932.YPL084W	BRO1	BRO1
5952	4932.YPL085W	SEC16	SEC16
5953	4932.YPL086C	ELP3	ELP3
5954	4932.YPL087W	YDC1	YDC1
5955	4932.YPL088W	YPL088W	AAD16
5956	4932.YPL089C	RLM1	RLM1
5957	4932.YPL090C	YS4	YS4
5958	4932.YPL091W	GR	GSHR
5959	4932.YPL092W	SSU1	SSU1
5960	4932.YPL093W	NOG1	NOG1
5961	4932.YPL094C	SEC62	SEC62
5962	4932.YPL095C	EEB1	MCFS1
5963	4932.YPL096W	PNG1	PNG1
5964	4932.YPL097W	MSY1	SYYM
5965	4932.YPL098C	MGR2	MGR2
5966	4932.YPL099C	INA17	INA17
5967	4932.YPL100W	ATG21	ATG21
5968	4932.YPL101W	HAP1	HAP1
5969	4932.YPL102C	YPL102C	YP102
5970	4932.YPL103C	FMP30	FMP30
5971	4932.YPL104W	MSD1	SYDM
5972	4932.YPL105C	SYH1	SYH1
5973	4932.YPL106C	SSE1	HSP7F
5974	4932.YPL107W	YPL107W	YP107
5975	4932.YPL108W	YPL108W	YP108
5976	4932.YPL109C	YPL109C	YP109
5977	4932.YPL110C	GDE1	GDE1
5978	4932.YPL111W	CAR1	ARGI
5979	4932.YPL112C	PEX25	PEX25
5980	4932.YPL113C	YPL113C	YP113
5981	4932.YPL114W	YPL114W	YPL14
5982	4932.YPL115C	BEM3	BEM3
5983	4932.YPL116W	HOS3	HOS3
5984	4932.YPL117C	IDI1	IDI1
5985	4932.YPL118W	MRP51	RT51
5986	4932.YPL119C	DBP1	DBP1
5987	4932.YPL120W	VPS30	BECN1
5988	4932.YPL121C	MEI5	MEI5
5989	4932.YPL122C	TFB2	TFB2
5990	4932.YPL123C	RNY1	RNY1
5991	4932.YPL124W	SPC29	SPC29
5992	4932.YPL125W	KAP120	KA120
5993	4932.YPL126W	NAN1	UTP17
5994	4932.YPL127C	HHO1	H1
5995	4932.YPL128C	TBF1	TBF1
5996	4932.YPL129W	TAF14	TAF14
5997	4932.YPL130W	SPO19	SPO19
5998	4932.YPL131W	RPL5	YL3
5999	4932.YPL132W	COX11	COX11
6000	4932.YPL133C	RDS2	RDS2
6001	4932.YPL134C	ODC1	ODC1
6002	4932.YPL135W	ISU1	ISU1
6003	4932.YPL136W	YPL136W	YP136
6004	4932.YPL137C	GIP3	GIP3
6005	4932.YPL138C	SPP1	SPP1
6006	4932.YPL139C	UME1	UME1
6007	4932.YPL140C	MKK2	MKK2
6008	4932.YPL141C	FRK1	FRK1
6009	4932.YPL143W	RPL37A	YL37
6010	4932.YPL144W	POC4	POC4
6011	4932.YPL145C	KES1	KES1
6012	4932.YPL146C	NOP53	NOP53
6013	4932.YPL147W	PXA1	PXA1
6014	4932.YPL149W	ATG5	ATG5
6015	4932.YPL150W	YPL150W	YP150
6016	4932.YPL151C	PRP46	PRP46
6017	4932.YPL152W	RRD2	PTPA2
6018	4932.YPL153C	SAD1	SAD1
6019	4932.YPL154C	PHO9	PRA1
6020	4932.YPL155C	KIP2	KIP2
6021	4932.YPL156C	PRM4	PRM4
6022	4932.YPL157W	TGS1	TGS1
6023	4932.YPL158C	AIM44	GPS1
6024	4932.YPL159C	PET20	PET20
6025	4932.YPL160W	CDC60	SYLC
6026	4932.YPL161C	BEM4	BEM4
6027	4932.YPL162C	YPL162C	YP162
6028	4932.YPL163C	SVS1	SVS1
6029	4932.YPL164C	MLH3	MLH3
6030	4932.YPL165C	SET6	SET6
6031	4932.YPL166W	ATG29	ATG29
6032	4932.YPL167C	REV3	DPOZ
6033	4932.YPL168W	MRX4	MRX4
6034	4932.YPL169C	MEX67	MEX67
6035	4932.YPL170W	DAP1	DAP1
6036	4932.YPL171C	OYE3	OYE3
6037	4932.YPL172C	COX10	COX10
6038	4932.YPL173W	MRPL40	RM40
6039	4932.YPL174C	NIP100	NIP80
6040	4932.YPL175W	SPT14	GPI3
6041	4932.YPL176C	TRE1	TRE1
6042	4932.YPL177C	CUP9	CUP9
6043	4932.YPL178W	CBC2	NCBP2
6044	4932.YPL179W	PPQ1	PPQ1
6045	4932.YPL180W	TCO89	TCO89
6046	4932.YPL181W	CTI6	CTI6
6047	4932.YPL182C	YPL182C	YP182
6048	4932.YPL183C	RTT10	WDR6
6049	4932.YPL183W-A	RTC6	RTC6
6050	4932.YPL184C	MRN1	MRN1
6051	4932.YPL185W	YPL185W	YP185
6052	4932.YPL186C	UIP4	UIP4
6053	4932.YPL188W	POS5	POS5
6054	4932.YPL189C-A	COA2	COA2
6055	4932.YPL189W	GUP2	GUP2
6056	4932.YPL190C	NAB3	NAB3
6057	4932.YPL191C	YPL191C	YP191
6058	4932.YPL192C	PRM3	PRM3
6059	4932.YPL193W	RSA1	RSA1
6060	4932.YPL194W	DDC1	DDC1
6061	4932.YPL195W	APL5	AP3D
6062	4932.YPL196W	OXR1	OXR1
6063	4932.YPL197C	YPL197C	YP197
6064	4932.YPL198W	RPL7B	RP11
6065	4932.YPL199C	YPL199C	YP199
6066	4932.YPL200W	CSM4	CSM4
6067	4932.YPL201C	YIG1	YIG1
6068	4932.YPL202C	AFT2	AFT2
6069	4932.YPL203W	YKR1	YKR1
6070	4932.YPL204W	HRR25	HRR25
6071	4932.YPL205C	YPL205C	YP205
6072	4932.YPL206C	PGC1	PGC1
6073	4932.YPL207W	TYW1	TYW1
6074	4932.YPL208W	RKM1	RKM1
6075	4932.YPL209C	IPL1	IPL1
6076	4932.YPL210C	SRP72	SRP72
6077	4932.YPL211W	NIP7	NIP7
6078	4932.YPL212C	PUS1	PUS1
6079	4932.YPL213W	LEA1	RU2A
6080	4932.YPL214C	TPS	TPS
6081	4932.YPL215W	CBP3	CBP3
6082	4932.YPL216W	YPL216W	YP216
6083	4932.YPL217C	BMS1	BMS1
6084	4932.YPL218W	SAR1	SAR1
6085	4932.YPL219W	PCL8	PCL8
6086	4932.YPL220W	RPL1A	L1A
