string_id	string_symbol	uniprot_symbol	uniprot_alias	string_id_alias
19089	9606.ENSP00000482038	NA	NA	9606.ENSP00000482038	NA
19090	9606.ENSP00000482063	NA	NA	PCGF2	9606.ENSP00000482063
19091	9606.ENSP00000482075	NA	NA	P23	TEBP
19092	9606.ENSP00000482093	NA	NA	PER3	PER3
19093	9606.ENSP00000482107	NA	NA	9606.ENSP00000482107	NA
19094	9606.ENSP00000482119	NA	NA	9606.ENSP00000482119	NA
19095	9606.ENSP00000482128	NA	NA	CPEB3	9606.ENSP00000482128
19096	9606.ENSP00000482133	NA	NA	9606.ENSP00000482133	NA
19097	9606.ENSP00000482142	NA	NA	9606.ENSP00000482142	NA
19098	9606.ENSP00000482169	NA	NA	NF68	NFL
19099	9606.ENSP00000482180	NA	NA	9606.ENSP00000482180	NA
19100	9606.ENSP00000482195	NA	NA	9606.ENSP00000482195	NA
19101	9606.ENSP00000482202	NA	NA	PIGW	9606.ENSP00000482202
19102	9606.ENSP00000482218	NA	NA	9606.ENSP00000482218	NA
19103	9606.ENSP00000482228	NA	NA	9606.ENSP00000482228	NA
19104	9606.ENSP00000482229	NA	NA	SOCS6	SOCS7
19105	9606.ENSP00000482232	NA	NA	LHA	LHA
19106	9606.ENSP00000482241	NA	NA	9606.ENSP00000482241	NA
19107	9606.ENSP00000482245	NA	NA	DACH	DACH1
19108	9606.ENSP00000482259	NA	NA	LAG1	LAG1
19109	9606.ENSP00000482263	NA	NA	9606.ENSP00000482263	NA
19110	9606.ENSP00000482264	NA	NA	DGAT	DGAT1
19111	9606.ENSP00000482270	NA	NA	9606.ENSP00000482270	NA
19112	9606.ENSP00000482271	NA	NA	HIST1H3J	H3.1
19113	9606.ENSP00000482282	NA	NA	9606.ENSP00000482282	NA
19114	9606.ENSP00000482285	NA	NA	IFFO	IFFO1
19115	9606.ENSP00000482286	NA	NA	9606.ENSP00000482286	NA
19116	9606.ENSP00000482304	NA	NA	ZPB	ZPB
19117	9606.ENSP00000482306	NA	NA	TTC8	9606.ENSP00000482306
19118	9606.ENSP00000482313	NA	NA	RECQ4	9606.ENSP00000482313
19119	9606.ENSP00000482325	NA	NA	9606.ENSP00000482325	NA
19120	9606.ENSP00000482335	NA	NA	MAP7	MAP7
19121	9606.ENSP00000482345	NA	NA	9606.ENSP00000482345	NA
19122	9606.ENSP00000482358	NA	NA	9606.ENSP00000482358	NA
19123	9606.ENSP00000482364	NA	NA	9606.ENSP00000482364	NA
19124	9606.ENSP00000482374	NA	NA	PRR36	9606.ENSP00000482374
19125	9606.ENSP00000482378	NA	NA	LRP5L	9606.ENSP00000482378
19126	9606.ENSP00000482393	NA	NA	IRX4	9606.ENSP00000482393
19127	9606.ENSP00000482396	NA	NA	ALG9	9606.ENSP00000482396
19128	9606.ENSP00000482410	NA	NA	JRK	9606.ENSP00000482410
19129	9606.ENSP00000482431	NA	NA	HIST1H2AM	9606.ENSP00000482431
19130	9606.ENSP00000482437	NA	NA	ALG9	9606.ENSP00000482437
19131	9606.ENSP00000482438	NA	NA	MED24	MED24
19132	9606.ENSP00000482442	NA	NA	FXYD6	9606.ENSP00000482442
19133	9606.ENSP00000482445	NA	NA	9606.ENSP00000482445	NA
19134	9606.ENSP00000482457	NA	NA	PLCG2	9606.ENSP00000482457
19135	9606.ENSP00000482472	NA	NA	LPP	LPP
19136	9606.ENSP00000482482	NA	NA	9606.ENSP00000482482	NA
19137	9606.ENSP00000482492	NA	NA	9606.ENSP00000482492	NA
19138	9606.ENSP00000482502	NA	NA	TYW1B	9606.ENSP00000482502
19139	9606.ENSP00000482504	NA	NA	RNR	NR2E3
19140	9606.ENSP00000482514	NA	NA	DGCR6	DGCR6
19141	9606.ENSP00000482515	NA	NA	9606.ENSP00000482515	NA
19142	9606.ENSP00000482523	NA	NA	CDRT4	CDRT4
19143	9606.ENSP00000482538	NA	NA	HIST1H2AM	9606.ENSP00000482538
19144	9606.ENSP00000482540	NA	NA	9606.ENSP00000482540	NA
19145	9606.ENSP00000482546	NA	NA	REC8	9606.ENSP00000482546
19146	9606.ENSP00000482548	NA	NA	9606.ENSP00000482548	NA
19147	9606.ENSP00000482552	NA	NA	ZNFD	9606.ENSP00000482552
19148	9606.ENSP00000482564	NA	NA	H2AFB2	9606.ENSP00000482564
19149	9606.ENSP00000482571	NA	NA	MAG1	9606.ENSP00000482571
19150	9606.ENSP00000482579	NA	NA	MYM	ZMYM1
19151	9606.ENSP00000482581	NA	NA	AMS	9606.ENSP00000482581
19152	9606.ENSP00000482590	NA	NA	TBC1D3	9606.ENSP00000482590
19153	9606.ENSP00000482599	NA	NA	9606.ENSP00000482599	NA
19154	9606.ENSP00000482600	NA	NA	GCNT	GCNT7
19155	9606.ENSP00000482604	NA	NA	ALX	HSH2D
19156	9606.ENSP00000482607	NA	NA	9606.ENSP00000482607	NA
19157	9606.ENSP00000482609	NA	NA	PEX12	9606.ENSP00000482609
19158	9606.ENSP00000482613	NA	NA	HMGN3	9606.ENSP00000482613
19159	9606.ENSP00000482620	NA	NA	9606.ENSP00000482620	NA
19160	9606.ENSP00000482630	NA	NA	9606.ENSP00000482630	NA
19161	9606.ENSP00000482632	NA	NA	ZNF52	ZNF
19162	9606.ENSP00000482639	NA	NA	MGST2	9606.ENSP00000482639
19163	9606.ENSP00000482657	NA	NA	NIK	NIK
19164	9606.ENSP00000482674	NA	NA	H2B.1	9606.ENSP00000482674
19165	9606.ENSP00000482704	NA	NA	9606.ENSP00000482704	NA
19166	9606.ENSP00000482705	NA	NA	ALG1L	9606.ENSP00000482705
19167	9606.ENSP00000482732	NA	NA	9606.ENSP00000482732	NA
19168	9606.ENSP00000482743	NA	NA	TPS2	9606.ENSP00000482743
19169	9606.ENSP00000482749	NA	NA	9606.ENSP00000482749	NA
19170	9606.ENSP00000482753	NA	NA	9606.ENSP00000482753	NA
19171	9606.ENSP00000482760	NA	NA	PCSK6	9606.ENSP00000482760
19172	9606.ENSP00000482767	NA	NA	9606.ENSP00000482767	NA
19173	9606.ENSP00000482786	NA	NA	FONG	9606.ENSP00000482786
19174	9606.ENSP00000482801	NA	NA	MILR1	9606.ENSP00000482801
19175	9606.ENSP00000482816	NA	NA	CRYAA	HSPB4
19176	9606.ENSP00000482819	NA	NA	9606.ENSP00000482819	NA
19177	9606.ENSP00000482826	NA	NA	9606.ENSP00000482826	NA
19178	9606.ENSP00000482829	NA	NA	SIK1	SIK1B
19179	9606.ENSP00000482835	NA	NA	163	AP2B1
19180	9606.ENSP00000482841	NA	NA	9606.ENSP00000482841	NA
19181	9606.ENSP00000482855	NA	NA	9606.ENSP00000482855	NA
19182	9606.ENSP00000482885	NA	NA	PTPRQ	9606.ENSP00000482885
19183	9606.ENSP00000482899	NA	NA	RAMP	RAMP
19184	9606.ENSP00000482907	NA	NA	VIP2	9606.ENSP00000482907
19185	9606.ENSP00000482925	NA	NA	9606.ENSP00000482925	NA
19186	9606.ENSP00000482950	NA	NA	DOC2B	9606.ENSP00000482950
19187	9606.ENSP00000482954	NA	NA	1BP3	PRLR
19188	9606.ENSP00000482957	NA	NA	PL48	9606.ENSP00000482957
19189	9606.ENSP00000482968	NA	NA	ALMS1	9606.ENSP00000482968
19190	9606.ENSP00000482994	NA	NA	9606.ENSP00000482994	NA
19191	9606.ENSP00000483005	NA	NA	9606.ENSP00000483005	NA
19192	9606.ENSP00000483018	NA	NA	GTB	GTB
19193	9606.ENSP00000483038	NA	NA	9606.ENSP00000483038	NA
19194	9606.ENSP00000483047	NA	NA	GR6	GR6
19195	9606.ENSP00000483056	NA	NA	ELK1	9606.ENSP00000483056
19196	9606.ENSP00000483059	NA	NA	TR4	TR4
19197	9606.ENSP00000483077	NA	NA	ZNF74	ZNF74
19198	9606.ENSP00000483089	NA	NA	9606.ENSP00000483089	NA
19199	9606.ENSP00000483092	NA	NA	9606.ENSP00000483092	NA
19200	9606.ENSP00000483103	NA	NA	POTEB	POTEB
19201	9606.ENSP00000483110	NA	NA	TAC3	TAC3
19202	9606.ENSP00000483117	NA	NA	TPP1	TPP1
19203	9606.ENSP00000483125	NA	NA	PADI6	9606.ENSP00000483125
19204	9606.ENSP00000483134	NA	NA	9606.ENSP00000483134	NA
19205	9606.ENSP00000483154	NA	NA	9606.ENSP00000483154	NA
19206	9606.ENSP00000483228	NA	NA	9606.ENSP00000483228	NA
19207	9606.ENSP00000483236	NA	NA	AN11	DCAF7
19208	9606.ENSP00000483237	NA	NA	HIST1H2BI	9606.ENSP00000483237
19209	9606.ENSP00000483239	NA	NA	OR4M2	9606.ENSP00000483239
19210	9606.ENSP00000483246	NA	NA	9606.ENSP00000483246	NA
19211	9606.ENSP00000483254	NA	NA	HNRNP	9606.ENSP00000483254
19212	9606.ENSP00000483276	NA	NA	9606.ENSP00000483276	NA
19213	9606.ENSP00000483280	NA	NA	MIP	MIP
19214	9606.ENSP00000483283	NA	NA	HIST1H3J	9606.ENSP00000483283
19215	9606.ENSP00000483300	NA	NA	ACC1	ACC1
19216	9606.ENSP00000483312	NA	NA	WDR38	9606.ENSP00000483312
19217	9606.ENSP00000483313	NA	NA	IMD2	WASF2
19218	9606.ENSP00000483328	NA	NA	UPK3BL	9606.ENSP00000483328
19219	9606.ENSP00000483333	NA	NA	SKOR2	9606.ENSP00000483333
19220	9606.ENSP00000483345	NA	NA	9606.ENSP00000483345	NA
19221	9606.ENSP00000483356	NA	NA	TRIB	TRIB
19222	9606.ENSP00000483364	NA	NA	TECT3	9606.ENSP00000483364
19223	9606.ENSP00000483375	NA	NA	GALE	9606.ENSP00000483375
19224	9606.ENSP00000483386	NA	NA	RIMBP3	9606.ENSP00000483386
19225	9606.ENSP00000483403	NA	NA	GHR	GHR
19226	9606.ENSP00000483408	NA	NA	RBM26	9606.ENSP00000483408
19227	9606.ENSP00000483415	NA	NA	9606.ENSP00000483415	NA
19228	9606.ENSP00000483424	NA	NA	MARK	MARK1
19229	9606.ENSP00000483430	NA	NA	P27	P27
19230	9606.ENSP00000483453	NA	NA	SYNG	SYNRG
19231	9606.ENSP00000483467	NA	NA	SBK3	9606.ENSP00000483467
19232	9606.ENSP00000483469	NA	NA	9606.ENSP00000483469	NA
19233	9606.ENSP00000483484	NA	NA	NSA2	9606.ENSP00000483484
19234	9606.ENSP00000483486	NA	NA	ARP1	ARP1
19235	9606.ENSP00000483489	NA	NA	NTM1A	9606.ENSP00000483489
19236	9606.ENSP00000483491	NA	NA	OXA1	OXA1L
19237	9606.ENSP00000483494	NA	NA	9606.ENSP00000483494	NA
19238	9606.ENSP00000483495	NA	NA	DDX27	9606.ENSP00000483495
19239	9606.ENSP00000483507	NA	NA	HAOX2	9606.ENSP00000483507
19240	9606.ENSP00000483521	NA	NA	OBR	OBR
19241	9606.ENSP00000483523	NA	NA	NOL4L	9606.ENSP00000483523
19242	9606.ENSP00000483537	NA	NA	MFI	MFI
19243	9606.ENSP00000483547	NA	NA	9606.ENSP00000483547	NA
19244	9606.ENSP00000483549	NA	NA	RDM1	RDM1
19245	9606.ENSP00000483552	NA	NA	SPC1	SPC1
19246	9606.ENSP00000483562	NA	NA	SAL2	SALL2
19247	9606.ENSP00000483570	NA	NA	IMD1	XLA
19248	9606.ENSP00000483599	NA	NA	SPON2	9606.ENSP00000483599
19249	9606.ENSP00000483609	NA	NA	LAG1	LAG1
19250	9606.ENSP00000483621	NA	NA	FSP2	FSP2
19251	9606.ENSP00000483624	NA	NA	9606.ENSP00000483624	NA
19252	9606.ENSP00000483631	NA	NA	9606.ENSP00000483631	NA
19253	9606.ENSP00000483637	NA	NA	9606.ENSP00000483637	NA
19254	9606.ENSP00000483667	NA	NA	CHD1	CHD1
19255	9606.ENSP00000483673	NA	NA	9606.ENSP00000483673	NA
19256	9606.ENSP00000483688	NA	NA	9606.ENSP00000483688	NA
19257	9606.ENSP00000483713	NA	NA	ML	ML
19258	9606.ENSP00000483720	NA	NA	Y8	Y8
19259	9606.ENSP00000483721	NA	NA	117	PAC1
19260	9606.ENSP00000483729	NA	NA	9606.ENSP00000483729	NA
19261	9606.ENSP00000483732	NA	NA	ICOSL	9606.ENSP00000483732
19262	9606.ENSP00000483757	NA	NA	DAOA	9606.ENSP00000483757
19263	9606.ENSP00000483764	NA	NA	TRIM64	9606.ENSP00000483764
19264	9606.ENSP00000483781	NA	NA	CISD3	9606.ENSP00000483781
19265	9606.ENSP00000483786	NA	NA	HLP2	9606.ENSP00000483786
19266	9606.ENSP00000483791	NA	NA	FXYD4	9606.ENSP00000483791
19267	9606.ENSP00000483811	NA	NA	9606.ENSP00000483811	NA
19268	9606.ENSP00000483814	NA	NA	NPRL3	NPR3
19269	9606.ENSP00000483825	NA	NA	IP2	NEMO
19270	9606.ENSP00000483842	NA	NA	HIST1H2AE	9606.ENSP00000483842
19271	9606.ENSP00000483872	NA	NA	PEN.	PEN.
19272	9606.ENSP00000483879	NA	NA	XKR5	9606.ENSP00000483879
19273	9606.ENSP00000483897	NA	NA	LYZL6	9606.ENSP00000483897
19274	9606.ENSP00000483903	NA	NA	9606.ENSP00000483903	NA
19275	9606.ENSP00000483921	NA	NA	SSBP2	9606.ENSP00000483921
19276	9606.ENSP00000483930	NA	NA	9606.ENSP00000483930	NA
19277	9606.ENSP00000483936	NA	NA	SYTL3	9606.ENSP00000483936
19278	9606.ENSP00000483946	NA	NA	PHF19	9606.ENSP00000483946
19279	9606.ENSP00000483965	NA	NA	TBC1D3	9606.ENSP00000483965
19280	9606.ENSP00000483981	NA	NA	9606.ENSP00000483981	NA
19281	9606.ENSP00000483985	NA	NA	CD24	CD24
19282	9606.ENSP00000484042	NA	NA	MLYCD	9606.ENSP00000484042
19283	9606.ENSP00000484056	NA	NA	9606.ENSP00000484056	NA
19284	9606.ENSP00000484060	NA	NA	9606.ENSP00000484060	NA
19285	9606.ENSP00000484075	NA	NA	9606.ENSP00000484075	NA
19286	9606.ENSP00000484078	NA	NA	CCL15	9606.ENSP00000484078
19287	9606.ENSP00000484095	NA	NA	HIST1H3J	9606.ENSP00000484095
19288	9606.ENSP00000484105	NA	NA	9606.ENSP00000484105	NA
19289	9606.ENSP00000484121	NA	NA	POR1	9606.ENSP00000484121
19290	9606.ENSP00000484135	NA	NA	9606.ENSP00000484135	NA
19291	9606.ENSP00000484144	NA	NA	9606.ENSP00000484144	NA
19292	9606.ENSP00000484146	NA	NA	SEMA5	9606.ENSP00000484146
19293	9606.ENSP00000484176	NA	NA	9606.ENSP00000484176	NA
19294	9606.ENSP00000484181	NA	NA	9606.ENSP00000484181	NA
19295	9606.ENSP00000484228	NA	NA	P18	P18
19296	9606.ENSP00000484237	NA	NA	9606.ENSP00000484237	NA
19297	9606.ENSP00000484252	NA	NA	9606.ENSP00000484252	NA
19298	9606.ENSP00000484261	NA	NA	H2A.B	H2AB1
19299	9606.ENSP00000484263	NA	NA	9606.ENSP00000484263	NA
19300	9606.ENSP00000484288	NA	NA	3981	9606.ENSP00000484288
19301	9606.ENSP00000484331	NA	NA	MREG	9606.ENSP00000484331
19302	9606.ENSP00000484342	NA	NA	NEB	NEB
19303	9606.ENSP00000484343	NA	NA	CAP	PTI
19304	9606.ENSP00000484398	NA	NA	SMTN	SMTN
19305	9606.ENSP00000484403	NA	NA	7179	TPTE
19306	9606.ENSP00000484411	NA	NA	9606.ENSP00000484411	NA
19307	9606.ENSP00000484415	NA	NA	POMP	PSN1
19308	9606.ENSP00000484431	NA	NA	TCT.1	CD48
19309	9606.ENSP00000484443	NA	NA	NEK3	9606.ENSP00000484443
19310	9606.ENSP00000484472	NA	NA	EPIPL	9606.ENSP00000484472
19311	9606.ENSP00000484479	NA	NA	IFNA5	INA5
19312	9606.ENSP00000484492	NA	NA	RBIS	9606.ENSP00000484492
19313	9606.ENSP00000484497	NA	NA	OVCH2	9606.ENSP00000484497
19314	9606.ENSP00000484525	NA	NA	CTDP1	9606.ENSP00000484525
19315	9606.ENSP00000484532	NA	NA	MIS12	9606.ENSP00000484532
19316	9606.ENSP00000484537	NA	NA	9606.ENSP00000484537	NA
19317	9606.ENSP00000484552	NA	NA	9606.ENSP00000484552	NA
19318	9606.ENSP00000484556	NA	NA	9606.ENSP00000484556	NA
19319	9606.ENSP00000484580	NA	NA	IPP2	PPP1R2
19320	9606.ENSP00000484592	NA	NA	GLYAT	GLYAT
19321	9606.ENSP00000484596	NA	NA	9606.ENSP00000484596	NA
19322	9606.ENSP00000484597	NA	NA	9606.ENSP00000484597	NA
19323	9606.ENSP00000484601	NA	NA	9606.ENSP00000484601	NA
19324	9606.ENSP00000484615	NA	NA	OBP2B	9606.ENSP00000484615
19325	9606.ENSP00000484618	NA	NA	ELA	ELA
19326	9606.ENSP00000484631	NA	NA	DSS	PMP22
19327	9606.ENSP00000484634	NA	NA	LRRC6	9606.ENSP00000484634
19328	9606.ENSP00000484638	NA	NA	HIST1H3J	9606.ENSP00000484638
19329	9606.ENSP00000484640	NA	NA	9606.ENSP00000484640	NA
19330	9606.ENSP00000484645	NA	NA	NXF2	TCP11X2
19331	9606.ENSP00000484656	NA	NA	HIC	MDFIC
19332	9606.ENSP00000484658	NA	NA	HIST1H3J	H3.1
19333	9606.ENSP00000484668	NA	NA	GAGE4	GAGE12J
19334	9606.ENSP00000484669	NA	NA	CPSF1	9606.ENSP00000484669
19335	9606.ENSP00000484687	NA	NA	9606.ENSP00000484687	NA
19336	9606.ENSP00000484689	NA	NA	9606.ENSP00000484689	NA
19337	9606.ENSP00000484693	NA	NA	9606.ENSP00000484693	NA
19338	9606.ENSP00000484710	NA	NA	EPOP	9606.ENSP00000484710
19339	9606.ENSP00000484713	NA	NA	9606.ENSP00000484713	NA
19340	9606.ENSP00000484715	NA	NA	SNIP	SNIP
19341	9606.ENSP00000484732	NA	NA	9606.ENSP00000484732	NA
19342	9606.ENSP00000484751	NA	NA	9606.ENSP00000484751	NA
19343	9606.ENSP00000484789	NA	NA	HIST1H4J	H4
19344	9606.ENSP00000484803	NA	NA	MFH	MFH
19345	9606.ENSP00000484804	NA	NA	ARM	ARMC9
19346	9606.ENSP00000484807	NA	NA	9606.ENSP00000484807	NA
19347	9606.ENSP00000484824	NA	NA	PUM	PUM
19348	9606.ENSP00000484841	NA	NA	HIST1H3J	9606.ENSP00000484841
19349	9606.ENSP00000484852	NA	NA	9606.ENSP00000484852	NA
19350	9606.ENSP00000484855	NA	NA	EXOC5	9606.ENSP00000484855
19351	9606.ENSP00000484862	NA	NA	9606.ENSP00000484862	NA
19352	9606.ENSP00000484875	NA	NA	9606.ENSP00000484875	NA
19353	9606.ENSP00000484883	NA	NA	9606.ENSP00000484883	NA
19354	9606.ENSP00000484887	NA	NA	9606.ENSP00000484887	NA
19355	9606.ENSP00000484893	NA	NA	9606.ENSP00000484893	NA
19356	9606.ENSP00000484903	NA	NA	9606.ENSP00000484903	NA
19357	9606.ENSP00000484912	NA	NA	CAPS	CAPS1
19358	9606.ENSP00000484918	NA	NA	9606.ENSP00000484918	NA
19359	9606.ENSP00000484928	NA	NA	RCAD	9606.ENSP00000484928
19360	9606.ENSP00000484931	NA	NA	9606.ENSP00000484931	NA
19361	9606.ENSP00000484945	NA	NA	PRAC2	9606.ENSP00000484945
19362	9606.ENSP00000485010	NA	NA	C2TA	9606.ENSP00000485010
19363	9606.ENSP00000485022	NA	NA	U2AFBP	U2AF1
19364	9606.ENSP00000485028	NA	NA	MUC13	9606.ENSP00000485028
19365	9606.ENSP00000485031	NA	NA	9606.ENSP00000485031	NA
19366	9606.ENSP00000485032	NA	NA	9606.ENSP00000485032	NA
19367	9606.ENSP00000485038	NA	NA	9606.ENSP00000485038	NA
19368	9606.ENSP00000485039	NA	NA	9606.ENSP00000485039	NA
19369	9606.ENSP00000485043	NA	NA	9606.ENSP00000485043	NA
19370	9606.ENSP00000485049	NA	NA	9606.ENSP00000485049	NA
19371	9606.ENSP00000485051	NA	NA	9606.ENSP00000485051	NA
19372	9606.ENSP00000485053	NA	NA	9606.ENSP00000485053	NA
19373	9606.ENSP00000485056	NA	NA	9606.ENSP00000485056	NA
19374	9606.ENSP00000485059	NA	NA	9606.ENSP00000485059	NA
19375	9606.ENSP00000485061	NA	NA	9606.ENSP00000485061	NA
19376	9606.ENSP00000485066	NA	NA	9606.ENSP00000485066	NA
19377	9606.ENSP00000485072	NA	NA	9606.ENSP00000485072	NA
19378	9606.ENSP00000485074	NA	NA	9606.ENSP00000485074	NA
19379	9606.ENSP00000485075	NA	NA	9606.ENSP00000485075	NA
19380	9606.ENSP00000485076	NA	NA	9606.ENSP00000485076	NA
19381	9606.ENSP00000485077	NA	NA	9606.ENSP00000485077	NA
19382	9606.ENSP00000485078	NA	NA	9606.ENSP00000485078	NA
19383	9606.ENSP00000485082	NA	NA	9606.ENSP00000485082	NA
19384	9606.ENSP00000485085	NA	NA	9606.ENSP00000485085	NA
19385	9606.ENSP00000485088	NA	NA	9606.ENSP00000485088	NA
19386	9606.ENSP00000485090	NA	NA	9606.ENSP00000485090	NA
19387	9606.ENSP00000485097	NA	NA	9606.ENSP00000485097	NA
19388	9606.ENSP00000485105	NA	NA	PC1L2	9606.ENSP00000485105
19389	9606.ENSP00000485108	NA	NA	9606.ENSP00000485108	NA
19390	9606.ENSP00000485115	NA	NA	9606.ENSP00000485115	NA
19391	9606.ENSP00000485118	NA	NA	9606.ENSP00000485118	NA
19392	9606.ENSP00000485122	NA	NA	9606.ENSP00000485122	NA
19393	9606.ENSP00000485125	NA	NA	9606.ENSP00000485125	NA
19394	9606.ENSP00000485133	NA	NA	9606.ENSP00000485133	NA
19395	9606.ENSP00000485134	NA	NA	9606.ENSP00000485134	NA
19396	9606.ENSP00000485140	NA	NA	9606.ENSP00000485140	NA
19397	9606.ENSP00000485141	NA	NA	9606.ENSP00000485141	NA
19398	9606.ENSP00000485142	NA	NA	9606.ENSP00000485142	NA
19399	9606.ENSP00000485143	NA	NA	9606.ENSP00000485143	NA
19400	9606.ENSP00000485146	NA	NA	9606.ENSP00000485146	NA
19401	9606.ENSP00000485147	NA	NA	9606.ENSP00000485147	NA
19402	9606.ENSP00000485150	NA	NA	9606.ENSP00000485150	NA
19403	9606.ENSP00000485157	NA	NA	9606.ENSP00000485157	NA
19404	9606.ENSP00000485158	NA	NA	9606.ENSP00000485158	NA
19405	9606.ENSP00000485161	NA	NA	9606.ENSP00000485161	NA
19406	9606.ENSP00000485164	NA	NA	9606.ENSP00000485164	NA
19407	9606.ENSP00000485166	NA	NA	9606.ENSP00000485166	NA
19408	9606.ENSP00000485172	NA	NA	PC1L2	9606.ENSP00000485172
19409	9606.ENSP00000485176	NA	NA	9606.ENSP00000485176	NA
19410	9606.ENSP00000485180	NA	NA	9606.ENSP00000485180	NA
19411	9606.ENSP00000485185	NA	NA	CT2.4	9606.ENSP00000485185
19412	9606.ENSP00000485186	NA	NA	9606.ENSP00000485186	NA
19413	9606.ENSP00000485187	NA	NA	9606.ENSP00000485187	NA
19414	9606.ENSP00000485189	NA	NA	9606.ENSP00000485189	NA
19415	9606.ENSP00000485191	NA	NA	OR4X2	9606.ENSP00000485191
19416	9606.ENSP00000485193	NA	NA	9606.ENSP00000485193	NA
19417	9606.ENSP00000485194	NA	NA	C15orf32	9606.ENSP00000485194
19418	9606.ENSP00000485196	NA	NA	9606.ENSP00000485196	NA
19419	9606.ENSP00000485197	NA	NA	9606.ENSP00000485197	NA
19420	9606.ENSP00000485198	NA	NA	9606.ENSP00000485198	NA
19421	9606.ENSP00000485206	NA	NA	PPIAL4	9606.ENSP00000485206
19422	9606.ENSP00000485212	NA	NA	OR8B4	9606.ENSP00000485212
19423	9606.ENSP00000485213	NA	NA	9606.ENSP00000485213	NA
19424	9606.ENSP00000485216	NA	NA	MTLN	9606.ENSP00000485216
19425	9606.ENSP00000485225	NA	NA	9606.ENSP00000485225	NA
19426	9606.ENSP00000485226	NA	NA	9606.ENSP00000485226	NA
19427	9606.ENSP00000485227	NA	NA	9606.ENSP00000485227	NA
19428	9606.ENSP00000485230	NA	NA	9606.ENSP00000485230	NA
19429	9606.ENSP00000485232	NA	NA	9606.ENSP00000485232	NA
19430	9606.ENSP00000485235	NA	NA	9606.ENSP00000485235	NA
19431	9606.ENSP00000485237	NA	NA	9606.ENSP00000485237	NA
19432	9606.ENSP00000485241	NA	NA	9606.ENSP00000485241	NA
19433	9606.ENSP00000485243	NA	NA	9606.ENSP00000485243	NA
19434	9606.ENSP00000485249	NA	NA	9606.ENSP00000485249	NA
19435	9606.ENSP00000485257	NA	NA	9606.ENSP00000485257	NA
19436	9606.ENSP00000485258	NA	NA	PRAMEF9	9606.ENSP00000485258
19437	9606.ENSP00000485259	NA	NA	9606.ENSP00000485259	NA
19438	9606.ENSP00000485260	NA	NA	C4orf3	9606.ENSP00000485260
19439	9606.ENSP00000485261	NA	NA	9606.ENSP00000485261	NA
19440	9606.ENSP00000485262	NA	NA	9606.ENSP00000485262	NA
19441	9606.ENSP00000485267	NA	NA	9606.ENSP00000485267	NA
19442	9606.ENSP00000485271	NA	NA	RASA4	9606.ENSP00000485271
19443	9606.ENSP00000485273	NA	NA	9606.ENSP00000485273	NA
19444	9606.ENSP00000485283	NA	NA	9606.ENSP00000485283	NA
19445	9606.ENSP00000485284	NA	NA	9606.ENSP00000485284	NA
19446	9606.ENSP00000485285	NA	NA	9606.ENSP00000485285	NA
19447	9606.ENSP00000485293	NA	NA	9606.ENSP00000485293	NA
19448	9606.ENSP00000485301	NA	NA	9606.ENSP00000485301	NA
19449	9606.ENSP00000485306	NA	NA	USP17L10	9606.ENSP00000485306
19450	9606.ENSP00000485307	NA	NA	9606.ENSP00000485307	NA
19451	9606.ENSP00000485310	NA	NA	9606.ENSP00000485310	NA
19452	9606.ENSP00000485311	NA	NA	9606.ENSP00000485311	NA
19453	9606.ENSP00000485316	NA	NA	9606.ENSP00000485316	NA
19454	9606.ENSP00000485323	NA	NA	USP17L3	9606.ENSP00000485323
19455	9606.ENSP00000485326	NA	NA	HT3	9606.ENSP00000485326
19456	9606.ENSP00000485328	NA	NA	9606.ENSP00000485328	NA
19457	9606.ENSP00000485331	NA	NA	9606.ENSP00000485331	NA
19458	9606.ENSP00000485336	NA	NA	9606.ENSP00000485336	NA
19459	9606.ENSP00000485337	NA	NA	9606.ENSP00000485337	NA
19460	9606.ENSP00000485338	NA	NA	9606.ENSP00000485338	NA
19461	9606.ENSP00000485342	NA	NA	9606.ENSP00000485342	NA
19462	9606.ENSP00000485343	NA	NA	9606.ENSP00000485343	NA
19463	9606.ENSP00000485345	NA	NA	9606.ENSP00000485345	NA
19464	9606.ENSP00000485356	NA	NA	9606.ENSP00000485356	NA
19465	9606.ENSP00000485357	NA	NA	HMCN2	9606.ENSP00000485357
19466	9606.ENSP00000485358	NA	NA	9606.ENSP00000485358	NA
19467	9606.ENSP00000485364	NA	NA	USP17L1	9606.ENSP00000485364
19468	9606.ENSP00000485366	NA	NA	9606.ENSP00000485366	NA
19469	9606.ENSP00000485370	NA	NA	FAM25BP	9606.ENSP00000485370
19470	9606.ENSP00000485374	NA	NA	9606.ENSP00000485374	NA
19471	9606.ENSP00000485377	NA	NA	9606.ENSP00000485377	NA
19472	9606.ENSP00000485378	NA	NA	RPP21	RPP21
19473	9606.ENSP00000485379	NA	NA	9606.ENSP00000485379	NA
19474	9606.ENSP00000485381	NA	NA	9606.ENSP00000485381	NA
19475	9606.ENSP00000485383	NA	NA	9606.ENSP00000485383	NA
19476	9606.ENSP00000485396	NA	NA	9606.ENSP00000485396	NA
19477	9606.ENSP00000485398	NA	NA	9606.ENSP00000485398	NA
19478	9606.ENSP00000485399	NA	NA	9606.ENSP00000485399	NA
19479	9606.ENSP00000485401	NA	NA	9606.ENSP00000485401	NA
19480	9606.ENSP00000485405	NA	NA	9606.ENSP00000485405	NA
